WallTime	PollStep	Label	Value	Status
2026-05-23T23:02:10.880Z	2.1	POLL START	fetching 4 candles	muted
2026-05-23T23:02:11.410Z	2.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T23:02:11.411Z	2.3	LAST CLOSE	0.9780	info
2026-05-23T23:02:11.411Z	2.4	TICK SIZE	0.001000	info
2026-05-23T23:02:11.411Z	2.5	inOsc / dir	false / LONG	muted
2026-05-23T23:02:11.411Z	2.6	OPEN LONG	none	muted
2026-05-23T23:02:11.412Z	2.7	OPEN SHORT	none	muted
2026-05-23T23:02:11.412Z	2.8	CANDLE	NEW — processing tick-pair	ok
2026-05-23T23:02:11.412Z	2.TP1	TICK-PAIR CLOSE	0.9780 → tick 0.9780	info
2026-05-23T23:02:11.412Z	2.TP2	TICK-PAIR BUFFER	0.9780  count=1/3	warn
2026-05-23T23:02:11.412Z	2.9	TP COUNT	1/3 (P1=0.9780 P2=--)	muted
2026-05-23T23:02:11.413Z	2.10	WAITING FOR BAND	need 3x same tick · count=1	muted
2026-05-23T23:02:20.881Z	3.1	POLL START	fetching 4 candles	muted
2026-05-23T23:02:21.885Z	3.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T23:02:21.886Z	3.3	LAST CLOSE	0.9780	info
2026-05-23T23:02:21.886Z	3.4	TICK SIZE	0.001000	info
2026-05-23T23:02:21.886Z	3.5	inOsc / dir	false / LONG	muted
2026-05-23T23:02:21.887Z	3.6	OPEN LONG	none	muted
2026-05-23T23:02:21.887Z	3.7	OPEN SHORT	none	muted
2026-05-23T23:02:21.887Z	3.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T23:02:30.885Z	4.1	POLL START	fetching 4 candles	muted
2026-05-23T23:02:31.510Z	4.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T23:02:31.510Z	4.3	LAST CLOSE	0.9780	info
2026-05-23T23:02:31.511Z	4.4	TICK SIZE	0.001000	info
2026-05-23T23:02:31.511Z	4.5	inOsc / dir	false / LONG	muted
2026-05-23T23:02:31.512Z	4.6	OPEN LONG	none	muted
2026-05-23T23:02:31.512Z	4.7	OPEN SHORT	none	muted
2026-05-23T23:02:31.512Z	4.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T23:02:40.886Z	5.1	POLL START	fetching 4 candles	muted
2026-05-23T23:02:41.445Z	5.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T23:02:41.445Z	5.3	LAST CLOSE	0.9780	info
2026-05-23T23:02:41.446Z	5.4	TICK SIZE	0.001000	info
2026-05-23T23:02:41.446Z	5.5	inOsc / dir	false / LONG	muted
2026-05-23T23:02:41.447Z	5.6	OPEN LONG	none	muted
2026-05-23T23:02:41.447Z	5.7	OPEN SHORT	none	muted
2026-05-23T23:02:41.447Z	5.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T23:02:50.887Z	6.1	POLL START	fetching 4 candles	muted
2026-05-23T23:02:51.479Z	6.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T23:02:51.480Z	6.3	LAST CLOSE	0.9780	info
2026-05-23T23:02:51.480Z	6.4	TICK SIZE	0.001000	info
2026-05-23T23:02:51.480Z	6.5	inOsc / dir	false / LONG	muted
2026-05-23T23:02:51.481Z	6.6	OPEN LONG	none	muted
2026-05-23T23:02:51.481Z	6.7	OPEN SHORT	none	muted
2026-05-23T23:02:51.481Z	6.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T23:03:00.886Z	7.1	POLL START	fetching 4 candles	muted
2026-05-23T23:03:01.925Z	7.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T23:03:01.926Z	7.3	LAST CLOSE	0.9790	info
2026-05-23T23:03:01.926Z	7.4	TICK SIZE	0.001000	info
2026-05-23T23:03:01.927Z	7.5	inOsc / dir	false / LONG	muted
2026-05-23T23:03:01.927Z	7.6	OPEN LONG	none	muted
2026-05-23T23:03:01.927Z	7.7	OPEN SHORT	none	muted
2026-05-23T23:03:01.927Z	7.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T23:03:10.888Z	8.1	POLL START	fetching 4 candles	muted
2026-05-23T23:03:11.448Z	8.2	CANDLES	27 in window · fetched 4	ok
2026-05-23T23:03:11.449Z	8.3	LAST CLOSE	0.9780	info
2026-05-23T23:03:11.449Z	8.4	TICK SIZE	0.001000	info
2026-05-23T23:03:11.450Z	8.5	inOsc / dir	false / LONG	muted
2026-05-23T23:03:11.450Z	8.6	OPEN LONG	none	muted
2026-05-23T23:03:11.450Z	8.7	OPEN SHORT	none	muted
2026-05-23T23:03:11.450Z	8.8	CANDLE	NEW — processing tick-pair	ok
