WallTime	PollStep	Label	Value	Status
2026-05-23T19:28:21.493Z	14.10	ACTIVE DIR	LONG	ok
2026-05-23T19:28:21.494Z	14.11	LONG FILL CHECK	fillLow=0.9800 vs E=0.9810	ok
2026-05-23T19:28:21.495Z	14.12	LONG FILLED	confirmed @ 0.9810	ok
2026-05-23T19:28:21.495Z	14.13	LONG IN TRADE	TP=0.9820 SL=0.9790	ok
2026-05-23T19:28:21.495Z	14.13u	UNREALIZED PNL	$50.97 @ 0.9800	info
2026-05-23T19:28:21.496Z	14.14	LONG WAITING	filled · next candle checks TP/SL	info
2026-05-23T19:28:30.853Z	15.1	POLL START	fetching 4 candles	muted
2026-05-23T19:28:32.450Z	15.2	CANDLES	27 in window · fetched 4	ok
2026-05-23T19:28:32.451Z	15.3	LAST CLOSE	0.9800	info
2026-05-23T19:28:32.451Z	15.4	TICK SIZE	0.001000	info
2026-05-23T19:28:32.452Z	15.5	inOsc / dir	true / LONG	ok
2026-05-23T19:28:32.452Z	15.6	OPEN LONG	FILLED @ 0.9810	ok
2026-05-23T19:28:32.453Z	15.7	OPEN SHORT	none	muted
2026-05-23T19:28:32.453Z	15.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T19:28:32.454Z	15.10	ACTIVE DIR	LONG	ok
2026-05-23T19:28:32.454Z	15.13	LONG IN TRADE	TP=0.9820 SL=0.9790	ok
2026-05-23T19:28:32.454Z	15.13u	UNREALIZED PNL	$50.97 @ 0.9800	info
2026-05-23T19:28:32.455Z	15.14	LONG WAITING	filled · next candle checks TP/SL	info
2026-05-23T19:28:40.853Z	16.1	POLL START	fetching 4 candles	muted
2026-05-23T19:28:41.458Z	16.2	CANDLES	27 in window · fetched 4	ok
2026-05-23T19:28:41.459Z	16.3	LAST CLOSE	0.9800	info
2026-05-23T19:28:41.459Z	16.4	TICK SIZE	0.001000	info
2026-05-23T19:28:41.460Z	16.5	inOsc / dir	true / LONG	ok
2026-05-23T19:28:41.460Z	16.6	OPEN LONG	FILLED @ 0.9810	ok
2026-05-23T19:28:41.461Z	16.7	OPEN SHORT	none	muted
2026-05-23T19:28:41.461Z	16.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T19:28:41.462Z	16.10	ACTIVE DIR	LONG	ok
2026-05-23T19:28:41.462Z	16.13	LONG IN TRADE	TP=0.9820 SL=0.9790	ok
2026-05-23T19:28:41.462Z	16.13u	UNREALIZED PNL	$50.97 @ 0.9800	info
2026-05-23T19:28:41.463Z	16.14	LONG WAITING	filled · next candle checks TP/SL	info
2026-05-23T19:28:50.854Z	17.1	POLL START	fetching 4 candles	muted
2026-05-23T19:28:51.496Z	17.2	CANDLES	27 in window · fetched 4	ok
2026-05-23T19:28:51.497Z	17.3	LAST CLOSE	0.9810	info
2026-05-23T19:28:51.497Z	17.4	TICK SIZE	0.001000	info
2026-05-23T19:28:51.498Z	17.5	inOsc / dir	true / LONG	ok
2026-05-23T19:28:51.498Z	17.6	OPEN LONG	FILLED @ 0.9810	ok
2026-05-23T19:28:51.499Z	17.7	OPEN SHORT	none	muted
2026-05-23T19:28:51.499Z	17.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T19:28:51.499Z	17.10	ACTIVE DIR	LONG	ok
2026-05-23T19:28:51.500Z	17.13	LONG IN TRADE	TP=0.9820 SL=0.9790	ok
2026-05-23T19:28:51.500Z	17.13u	UNREALIZED PNL	+$0.00 @ 0.9810	ok
2026-05-23T19:28:51.501Z	17.14	LONG WAITING	filled · next candle checks TP/SL	info
2026-05-23T19:29:00.855Z	18.1	POLL START	fetching 4 candles	muted
2026-05-23T19:29:01.427Z	18.2	CANDLES	27 in window · fetched 4	ok
2026-05-23T19:29:01.428Z	18.3	LAST CLOSE	0.9810	info
2026-05-23T19:29:01.428Z	18.4	TICK SIZE	0.001000	info
2026-05-23T19:29:01.429Z	18.5	inOsc / dir	true / LONG	ok
2026-05-23T19:29:01.429Z	18.6	OPEN LONG	FILLED @ 0.9810	ok
2026-05-23T19:29:01.430Z	18.7	OPEN SHORT	none	muted
2026-05-23T19:29:01.430Z	18.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T19:29:01.430Z	18.10	ACTIVE DIR	LONG	ok
2026-05-23T19:29:01.431Z	18.13	LONG IN TRADE	TP=0.9820 SL=0.9790	ok
2026-05-23T19:29:01.431Z	18.13u	UNREALIZED PNL	+$0.00 @ 0.9810	ok
2026-05-23T19:29:01.432Z	18.14	LONG WAITING	filled · next candle checks TP/SL	info
2026-05-23T19:29:10.855Z	19.1	POLL START	fetching 4 candles	muted
2026-05-23T19:29:11.463Z	19.2	CANDLES	28 in window · fetched 4	ok
2026-05-23T19:29:11.464Z	19.3	LAST CLOSE	0.9800	info
2026-05-23T19:29:11.464Z	19.4	TICK SIZE	0.001000	info
2026-05-23T19:29:11.465Z	19.5	inOsc / dir	true / LONG	ok
2026-05-23T19:29:11.465Z	19.6	OPEN LONG	FILLED @ 0.9810	ok
2026-05-23T19:29:11.466Z	19.7	OPEN SHORT	none	muted
2026-05-23T19:29:11.466Z	19.8	CANDLE	NEW — processing tick-pair	ok
2026-05-23T19:29:11.467Z	19.10	ACTIVE DIR	LONG	ok
2026-05-23T19:29:11.467Z	19.13	LONG IN TRADE	TP=0.9820 SL=0.9790	ok
2026-05-23T19:29:11.467Z	19.13u	UNREALIZED PNL	$50.97 @ 0.9800	info
2026-05-23T19:29:11.468Z	19.14	LONG POST-FILL	1c · hi=0.9800 lo=0.9800	info
2026-05-23T19:29:11.468Z	19.15	LONG HOLDING	1/8c · hi=0.9800 lo=0.9800	warn
2026-05-23T19:29:11.469Z	19.DR1	DRIFT START	price 0.9800 below band 0.9810 — shadow counting	warn
2026-05-23T19:29:11.469Z	19.DR2	DRIFT STATUS	unr $50.97 · shadow 0/3	warn
2026-05-23T19:29:11.470Z	19.SD2	SHADOW BUFFER	0.9800  count=1/3	warn
2026-05-23T19:29:20.856Z	20.1	POLL START	fetching 4 candles	muted
2026-05-23T19:29:21.497Z	20.2	CANDLES	28 in window · fetched 4	ok
2026-05-23T19:29:21.498Z	20.3	LAST CLOSE	0.9810	info
2026-05-23T19:29:21.498Z	20.4	TICK SIZE	0.001000	info
2026-05-23T19:29:21.499Z	20.5	inOsc / dir	true / LONG	ok
2026-05-23T19:29:21.499Z	20.6	OPEN LONG	FILLED @ 0.9810	ok
2026-05-23T19:29:21.500Z	20.7	OPEN SHORT	none	muted
2026-05-23T19:29:21.500Z	20.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T19:29:21.501Z	20.10	ACTIVE DIR	LONG	ok
2026-05-23T19:29:21.501Z	20.13	LONG IN TRADE	TP=0.9820 SL=0.9790	ok
2026-05-23T19:29:21.502Z	20.13u	UNREALIZED PNL	+$0.00 @ 0.9810	ok
2026-05-23T19:29:21.502Z	20.14	LONG POST-FILL	1c · hi=0.9810 lo=0.9800	info
2026-05-23T19:29:21.502Z	20.15	LONG HOLDING	1/8c · hi=0.9810 lo=0.9800	warn
2026-05-23T19:29:30.857Z	21.1	POLL START	fetching 4 candles	muted
2026-05-23T19:29:31.430Z	21.2	CANDLES	28 in window · fetched 4	ok
2026-05-23T19:29:31.431Z	21.3	LAST CLOSE	0.9810	info
2026-05-23T19:29:31.431Z	21.4	TICK SIZE	0.001000	info
2026-05-23T19:29:31.432Z	21.5	inOsc / dir	true / LONG	ok
2026-05-23T19:29:31.432Z	21.6	OPEN LONG	FILLED @ 0.9810	ok
2026-05-23T19:29:31.433Z	21.7	OPEN SHORT	none	muted
2026-05-23T19:29:31.433Z	21.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T19:29:31.433Z	21.10	ACTIVE DIR	LONG	ok
2026-05-23T19:29:31.434Z	21.13	LONG IN TRADE	TP=0.9820 SL=0.9790	ok
2026-05-23T19:29:31.434Z	21.13u	UNREALIZED PNL	+$0.00 @ 0.9810	ok
2026-05-23T19:29:31.435Z	21.14	LONG POST-FILL	1c · hi=0.9810 lo=0.9800	info
2026-05-23T19:29:31.435Z	21.15	LONG HOLDING	1/8c · hi=0.9810 lo=0.9800	warn
2026-05-23T19:29:40.857Z	22.1	POLL START	fetching 4 candles	muted
2026-05-23T19:29:41.465Z	22.2	CANDLES	28 in window · fetched 4	ok
2026-05-23T19:29:41.466Z	22.3	LAST CLOSE	0.9820	info
2026-05-23T19:29:41.467Z	22.4	TICK SIZE	0.001000	info
2026-05-23T19:29:41.467Z	22.5	inOsc / dir	true / LONG	ok
2026-05-23T19:29:41.468Z	22.6	OPEN LONG	FILLED @ 0.9810	ok
2026-05-23T19:29:41.469Z	22.7	OPEN SHORT	none	muted
2026-05-23T19:29:41.469Z	22.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T19:29:41.470Z	22.10	ACTIVE DIR	LONG	ok
2026-05-23T19:29:41.470Z	22.13	LONG IN TRADE	TP=0.9820 SL=0.9790	ok
2026-05-23T19:29:41.470Z	22.13u	UNREALIZED PNL	+$50.97 @ 0.9820	ok
2026-05-23T19:29:41.471Z	22.14	LONG POST-FILL	1c · hi=0.9820 lo=0.9800	info
2026-05-23T19:29:41.472Z	22.15	LONG TP HIT	0.9820 >= 0.9820 → WIN	ok
2026-05-23T19:29:41.473Z	22.15b	CYCLE TP COUNT	1	ok
2026-05-23T19:29:41.474Z	22.ARM	SHORT ARMED	E:0.9820 TP:0.9810 SL:0.9840	purple
2026-05-23T19:29:50.858Z	23.1	POLL START	fetching 4 candles	muted
2026-05-23T19:29:51.501Z	23.2	CANDLES	28 in window · fetched 4	ok
2026-05-23T19:29:51.502Z	23.3	LAST CLOSE	0.9810	info
2026-05-23T19:29:51.503Z	23.4	TICK SIZE	0.001000	info
2026-05-23T19:29:51.504Z	23.5	inOsc / dir	true / SHORT	ok
2026-05-23T19:29:51.504Z	23.6	OPEN LONG	none	muted
2026-05-23T19:29:51.505Z	23.7	OPEN SHORT	PENDING E:0.9820	warn
2026-05-23T19:29:51.505Z	23.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T19:29:51.506Z	23.10	ACTIVE DIR	SHORT	purple
2026-05-23T19:29:51.506Z	23.11	SHORT FILL CHECK	fillHigh=0.9820 vs E=0.9820	purple
2026-05-23T19:29:51.507Z	23.12	SHORT FILLED	confirmed @ 0.9820	purple
2026-05-23T19:29:51.507Z	23.13	SHORT IN TRADE	TP=0.9810 SL=0.9840	purple
2026-05-23T19:29:51.508Z	23.13u	UNREALIZED PNL	+$50.92 @ 0.9810	ok
2026-05-23T19:29:51.508Z	23.14	SHORT TP IMMEDIATE	0.9810 <= 0.9810 → WIN (fill candle)	ok
2026-05-23T19:29:51.509Z	23.14b	CYCLE TP COUNT	2	ok
2026-05-23T19:29:51.510Z	23.ARM	LONG ARMED	E:0.9810 TP:0.9820 SL:0.9790	ok
2026-05-23T19:30:00.858Z	24.1	POLL START	fetching 4 candles	muted
2026-05-23T19:30:01.536Z	24.2	CANDLES	28 in window · fetched 4	ok
2026-05-23T19:30:01.538Z	24.3	LAST CLOSE	0.9820	info
2026-05-23T19:30:01.538Z	24.4	TICK SIZE	0.001000	info
2026-05-23T19:30:01.539Z	24.5	inOsc / dir	true / LONG	ok
2026-05-23T19:30:01.539Z	24.6	OPEN LONG	PENDING E:0.9810	warn
2026-05-23T19:30:01.539Z	24.7	OPEN SHORT	none	muted
2026-05-23T19:30:01.540Z	24.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T19:30:01.540Z	24.10	ACTIVE DIR	LONG	ok
2026-05-23T19:30:01.541Z	24.11	LONG FILL CHECK	fillLow=0.9800 vs E=0.9810	ok
2026-05-23T19:30:01.541Z	24.12	LONG FILLED	confirmed @ 0.9810	ok
2026-05-23T19:30:01.542Z	24.13	LONG IN TRADE	TP=0.9820 SL=0.9790	ok
2026-05-23T19:30:01.542Z	24.13u	UNREALIZED PNL	+$50.97 @ 0.9820	ok
2026-05-23T19:30:01.542Z	24.14	LONG TP IMMEDIATE	0.9820 >= 0.9820 → WIN (fill candle)	ok
2026-05-23T19:30:01.543Z	24.14b	CYCLE TP COUNT	3	ok
2026-05-23T19:30:01.544Z	24.ARM	SHORT ARMED	E:0.9820 TP:0.9810 SL:0.9840	purple
2026-05-23T19:30:10.858Z	25.1	POLL START	fetching 4 candles	muted
2026-05-23T19:30:11.383Z	25.2	CANDLES	29 in window · fetched 4	ok
2026-05-23T19:30:11.384Z	25.3	LAST CLOSE	0.9810	info
2026-05-23T19:30:11.385Z	25.4	TICK SIZE	0.001000	info
2026-05-23T19:30:11.386Z	25.5	inOsc / dir	true / SHORT	ok
2026-05-23T19:30:11.386Z	25.6	OPEN LONG	none	muted
2026-05-23T19:30:11.387Z	25.7	OPEN SHORT	PENDING E:0.9820	warn
2026-05-23T19:30:11.387Z	25.8	CANDLE	NEW — processing tick-pair	ok
2026-05-23T19:30:11.388Z	25.10	ACTIVE DIR	SHORT	purple
2026-05-23T19:30:11.388Z	25.11	SHORT FILL CHECK	fillHigh=0.9830 vs E=0.9820	purple
2026-05-23T19:30:11.389Z	25.12	SHORT FILLED	confirmed @ 0.9820	purple
2026-05-23T19:30:11.389Z	25.13	SHORT IN TRADE	TP=0.9810 SL=0.9840	purple
2026-05-23T19:30:11.390Z	25.13u	UNREALIZED PNL	+$50.92 @ 0.9810	ok
2026-05-23T19:30:11.390Z	25.14	SHORT TP IMMEDIATE	0.9810 <= 0.9810 → WIN (fill candle)	ok
2026-05-23T19:30:11.391Z	25.14b	CYCLE TP COUNT	4	ok
2026-05-23T19:30:11.392Z	25.ARM	LONG ARMED	E:0.9810 TP:0.9820 SL:0.9790	ok
2026-05-23T19:30:20.859Z	26.1	POLL START	fetching 4 candles	muted
2026-05-23T19:30:21.398Z	26.2	CANDLES	29 in window · fetched 4	ok
2026-05-23T19:30:21.400Z	26.3	LAST CLOSE	0.9820	info
2026-05-23T19:30:21.400Z	26.4	TICK SIZE	0.001000	info
2026-05-23T19:30:21.401Z	26.5	inOsc / dir	true / LONG	ok
2026-05-23T19:30:21.401Z	26.6	OPEN LONG	PENDING E:0.9810	warn
2026-05-23T19:30:21.402Z	26.7	OPEN SHORT	none	muted
2026-05-23T19:30:21.402Z	26.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T19:30:21.402Z	26.10	ACTIVE DIR	LONG	ok
2026-05-23T19:30:21.403Z	26.11	LONG FILL CHECK	fillLow=0.9810 vs E=0.9810	ok
2026-05-23T19:30:21.403Z	26.12	LONG FILLED	confirmed @ 0.9810	ok
2026-05-23T19:30:21.404Z	26.13	LONG IN TRADE	TP=0.9820 SL=0.9790	ok
2026-05-23T19:30:21.404Z	26.13u	UNREALIZED PNL	+$50.97 @ 0.9820	ok
2026-05-23T19:30:21.404Z	26.14	LONG TP IMMEDIATE	0.9820 >= 0.9820 → WIN (fill candle)	ok
2026-05-23T19:30:21.405Z	26.14b	CYCLE TP COUNT	5	ok
2026-05-23T19:30:21.406Z	26.ARM	SHORT ARMED	E:0.9820 TP:0.9810 SL:0.9840	purple
2026-05-23T19:30:30.859Z	27.1	POLL START	fetching 4 candles	muted
2026-05-23T19:30:31.437Z	27.2	CANDLES	29 in window · fetched 4	ok
2026-05-23T19:30:31.438Z	27.3	LAST CLOSE	0.9830	info
2026-05-23T19:30:31.439Z	27.4	TICK SIZE	0.001000	info
2026-05-23T19:30:31.440Z	27.5	inOsc / dir	true / SHORT	ok
2026-05-23T19:30:31.440Z	27.6	OPEN LONG	none	muted
2026-05-23T19:30:31.441Z	27.7	OPEN SHORT	PENDING E:0.9820	warn
2026-05-23T19:30:31.441Z	27.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T19:30:31.442Z	27.10	ACTIVE DIR	SHORT	purple
2026-05-23T19:30:31.442Z	27.11	SHORT FILL CHECK	fillHigh=0.9830 vs E=0.9820	purple
2026-05-23T19:30:31.443Z	27.12	SHORT FILLED	confirmed @ 0.9820	purple
2026-05-23T19:30:31.443Z	27.13	SHORT IN TRADE	TP=0.9810 SL=0.9840	purple
2026-05-23T19:30:31.444Z	27.13u	UNREALIZED PNL	$50.92 @ 0.9830	info
2026-05-23T19:30:31.444Z	27.14	SHORT WAITING	filled · next candle checks TP/SL	info
2026-05-23T19:30:40.859Z	28.1	POLL START	fetching 4 candles	muted
2026-05-23T19:30:41.473Z	28.2	CANDLES	29 in window · fetched 4	ok
2026-05-23T19:30:41.474Z	28.3	LAST CLOSE	0.9820	info
2026-05-23T19:30:41.475Z	28.4	TICK SIZE	0.001000	info
2026-05-23T19:30:41.476Z	28.5	inOsc / dir	true / SHORT	ok
2026-05-23T19:30:41.476Z	28.6	OPEN LONG	none	muted
2026-05-23T19:30:41.477Z	28.7	OPEN SHORT	FILLED @ 0.9820	purple
2026-05-23T19:30:41.477Z	28.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T19:30:41.478Z	28.10	ACTIVE DIR	SHORT	purple
2026-05-23T19:30:41.478Z	28.13	SHORT IN TRADE	TP=0.9810 SL=0.9840	purple
2026-05-23T19:30:41.478Z	28.13u	UNREALIZED PNL	+$0.00 @ 0.9820	ok
2026-05-23T19:30:41.479Z	28.14	SHORT WAITING	filled · next candle checks TP/SL	info
2026-05-23T19:30:50.860Z	29.1	POLL START	fetching 4 candles	muted
2026-05-23T19:30:51.507Z	29.2	CANDLES	29 in window · fetched 4	ok
2026-05-23T19:30:51.508Z	29.3	LAST CLOSE	0.9810	info
2026-05-23T19:30:51.509Z	29.4	TICK SIZE	0.001000	info
2026-05-23T19:30:51.510Z	29.5	inOsc / dir	true / SHORT	ok
2026-05-23T19:30:51.510Z	29.6	OPEN LONG	none	muted
2026-05-23T19:30:51.511Z	29.7	OPEN SHORT	FILLED @ 0.9820	purple
