WallTime	PollStep	Label	Value	Status
2026-05-24T00:52:47.176Z	1.1	POLL START	fetching 25 candles	muted
2026-05-24T00:52:47.654Z	1.2	CANDLES	25 in window · fetched 25	ok
2026-05-24T00:52:47.654Z	1.3	LAST CLOSE	0.9790	info
2026-05-24T00:52:47.654Z	1.4	TICK SIZE	0.001000	info
2026-05-24T00:52:47.655Z	1.5	inOsc / dir	false / LONG	muted
2026-05-24T00:52:47.655Z	1.6	OPEN LONG	none	muted
2026-05-24T00:52:47.655Z	1.7	OPEN SHORT	none	muted
2026-05-24T00:52:47.655Z	1.8	CANDLE	NEW — processing tick-pair	ok
2026-05-24T00:52:47.655Z	1.TP1	TICK-PAIR CLOSE	0.9790 → tick 0.9790	info
2026-05-24T00:52:47.655Z	1.TP2	OSC 1/6	P1a=0.9790 — waiting for P1b	muted
2026-05-24T00:52:47.655Z	1.9	OSC COUNTER	0/3 · step=2/6 P1a=0.9790	muted
2026-05-24T00:52:47.655Z	1.10	WAITING FOR BAND	A-B-A-B-A-B · step 2/6 · counter=0/3	muted
2026-05-24T00:52:47.656Z	1.ADJ	NEXT POLL	30s · mode=DETECT	muted
2026-05-24T00:53:17.658Z	2.1	POLL START	fetching 4 candles	muted
2026-05-24T00:53:18.554Z	2.2	CANDLES	26 in window · fetched 4	ok
2026-05-24T00:53:18.554Z	2.3	LAST CLOSE	0.9790	info
2026-05-24T00:53:18.555Z	2.4	TICK SIZE	0.001000	info
2026-05-24T00:53:18.555Z	2.5	inOsc / dir	false / LONG	muted
2026-05-24T00:53:18.555Z	2.6	OPEN LONG	none	muted
2026-05-24T00:53:18.556Z	2.7	OPEN SHORT	none	muted
2026-05-24T00:53:18.556Z	2.8	CANDLE	NEW — processing tick-pair	ok
2026-05-24T00:53:18.556Z	2.TP1	TICK-PAIR CLOSE	0.9790 → tick 0.9790	info
2026-05-24T00:53:18.557Z	2.TP2	OSC 1/6	P1a=0.9790 (re-anchor) — waiting for P1b	muted
2026-05-24T00:53:18.557Z	2.9	OSC COUNTER	0/3 · step=2/6 P1a=0.9790	muted
2026-05-24T00:53:18.558Z	2.10	WAITING FOR BAND	A-B-A-B-A-B · step 2/6 · counter=0/3	muted
2026-05-24T00:53:18.560Z	2.ADJ	NEXT POLL	30s · mode=DETECT	muted
2026-05-24T00:53:48.563Z	3.1	POLL START	fetching 4 candles	muted
2026-05-24T00:53:49.126Z	3.2	CANDLES	26 in window · fetched 4	ok
2026-05-24T00:53:49.126Z	3.3	LAST CLOSE	0.9780	info
2026-05-24T00:53:49.127Z	3.4	TICK SIZE	0.001000	info
2026-05-24T00:53:49.127Z	3.5	inOsc / dir	false / LONG	muted
2026-05-24T00:53:49.128Z	3.6	OPEN LONG	none	muted
2026-05-24T00:53:49.128Z	3.7	OPEN SHORT	none	muted
2026-05-24T00:53:49.128Z	3.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-24T00:53:49.131Z	3.ADJ	NEXT POLL	30s · mode=DETECT	muted
2026-05-24T00:54:19.133Z	4.1	POLL START	fetching 4 candles	muted
2026-05-24T00:54:19.638Z	4.2	CANDLES	27 in window · fetched 4	ok
2026-05-24T00:54:19.638Z	4.3	LAST CLOSE	0.9790	info
2026-05-24T00:54:19.638Z	4.4	TICK SIZE	0.001000	info
