WallTime	PollStep	Label	Value	Status
2026-05-23T21:46:44.895Z	2.1	POLL START	fetching 4 candles	muted
2026-05-23T21:46:45.491Z	2.2	CANDLES	25 in window · fetched 4	ok
2026-05-23T21:46:45.492Z	2.3	LAST CLOSE	0.9860	info
2026-05-23T21:46:45.492Z	2.4	TICK SIZE	0.001000	info
2026-05-23T21:46:45.492Z	2.5	inOsc / dir	false / LONG	muted
2026-05-23T21:46:45.493Z	2.6	OPEN LONG	none	muted
2026-05-23T21:46:45.493Z	2.7	OPEN SHORT	none	muted
2026-05-23T21:46:45.493Z	2.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T21:46:54.890Z	3.1	POLL START	fetching 4 candles	muted
2026-05-23T21:46:55.527Z	3.2	CANDLES	25 in window · fetched 4	ok
2026-05-23T21:46:55.528Z	3.3	LAST CLOSE	0.9870	info
2026-05-23T21:46:55.528Z	3.4	TICK SIZE	0.001000	info
2026-05-23T21:46:55.528Z	3.5	inOsc / dir	false / LONG	muted
2026-05-23T21:46:55.529Z	3.6	OPEN LONG	none	muted
2026-05-23T21:46:55.529Z	3.7	OPEN SHORT	none	muted
2026-05-23T21:46:55.529Z	3.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T21:47:04.895Z	4.1	POLL START	fetching 4 candles	muted
2026-05-23T21:47:05.457Z	4.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T21:47:05.458Z	4.3	LAST CLOSE	0.9860	info
2026-05-23T21:47:05.459Z	4.4	TICK SIZE	0.001000	info
2026-05-23T21:47:05.459Z	4.5	inOsc / dir	false / LONG	muted
2026-05-23T21:47:05.459Z	4.6	OPEN LONG	none	muted
2026-05-23T21:47:05.460Z	4.7	OPEN SHORT	none	muted
2026-05-23T21:47:05.460Z	4.8	CANDLE	NEW — processing tick-pair	ok
2026-05-23T21:47:05.460Z	4.TP1	TICK-PAIR CLOSE	0.9860 → tick 0.9860	info
2026-05-23T21:47:05.461Z	4.TP2	TICK-PAIR BUFFER	0.9860  count=1/3	warn
2026-05-23T21:47:05.461Z	4.9	TP COUNT	1/3 (P1=0.9860 P2=--)	muted
2026-05-23T21:47:05.462Z	4.10	WAITING FOR BAND	need 3x same tick · count=1	muted
2026-05-23T21:47:14.891Z	5.1	POLL START	fetching 4 candles	muted
2026-05-23T21:47:15.492Z	5.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T21:47:15.493Z	5.3	LAST CLOSE	0.9860	info
2026-05-23T21:47:15.493Z	5.4	TICK SIZE	0.001000	info
2026-05-23T21:47:15.494Z	5.5	inOsc / dir	false / LONG	muted
2026-05-23T21:47:15.494Z	5.6	OPEN LONG	none	muted
2026-05-23T21:47:15.494Z	5.7	OPEN SHORT	none	muted
2026-05-23T21:47:15.495Z	5.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T21:47:24.892Z	6.1	POLL START	fetching 4 candles	muted
2026-05-23T21:47:25.528Z	6.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T21:47:25.528Z	6.3	LAST CLOSE	0.9860	info
2026-05-23T21:47:25.529Z	6.4	TICK SIZE	0.001000	info
2026-05-23T21:47:25.529Z	6.5	inOsc / dir	false / LONG	muted
2026-05-23T21:47:25.530Z	6.6	OPEN LONG	none	muted
2026-05-23T21:47:25.530Z	6.7	OPEN SHORT	none	muted
2026-05-23T21:47:25.530Z	6.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T21:47:34.891Z	7.1	POLL START	fetching 4 candles	muted
2026-05-23T21:47:35.416Z	7.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T21:47:35.417Z	7.3	LAST CLOSE	0.9860	info
2026-05-23T21:47:35.417Z	7.4	TICK SIZE	0.001000	info
2026-05-23T21:47:35.418Z	7.5	inOsc / dir	false / LONG	muted
2026-05-23T21:47:35.418Z	7.6	OPEN LONG	none	muted
2026-05-23T21:47:35.418Z	7.7	OPEN SHORT	none	muted
2026-05-23T21:47:35.419Z	7.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T21:47:44.893Z	8.1	POLL START	fetching 4 candles	muted
2026-05-23T21:47:45.496Z	8.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T21:47:45.497Z	8.3	LAST CLOSE	0.9840	info
2026-05-23T21:47:45.497Z	8.4	TICK SIZE	0.001000	info
2026-05-23T21:47:45.497Z	8.5	inOsc / dir	false / LONG	muted
2026-05-23T21:47:45.498Z	8.6	OPEN LONG	none	muted
2026-05-23T21:47:45.498Z	8.7	OPEN SHORT	none	muted
2026-05-23T21:47:45.498Z	8.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T21:47:54.894Z	9.1	POLL START	fetching 4 candles	muted
2026-05-23T21:47:55.538Z	9.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T21:47:55.538Z	9.3	LAST CLOSE	0.9850	info
2026-05-23T21:47:55.539Z	9.4	TICK SIZE	0.001000	info
2026-05-23T21:47:55.539Z	9.5	inOsc / dir	false / LONG	muted
2026-05-23T21:47:55.539Z	9.6	OPEN LONG	none	muted
2026-05-23T21:47:55.540Z	9.7	OPEN SHORT	none	muted
2026-05-23T21:47:55.540Z	9.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T21:48:04.893Z	10.1	POLL START	fetching 4 candles	muted
2026-05-23T21:48:05.466Z	10.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T21:48:05.467Z	10.3	LAST CLOSE	0.9850	info
2026-05-23T21:48:05.467Z	10.4	TICK SIZE	0.001000	info
2026-05-23T21:48:05.467Z	10.5	inOsc / dir	false / LONG	muted
2026-05-23T21:48:05.468Z	10.6	OPEN LONG	none	muted
2026-05-23T21:48:05.468Z	10.7	OPEN SHORT	none	muted
