WallTime,PollStep,Label,Value,Status
2026-05-29T22:28:52.153Z,5.1,"POLL START","fetching 25 candles [MEXC]",muted
2026-05-29T22:28:52.556Z,5.1,"BLACKOUT SKIP","no detection — outside session window [EDT 08:00–15:00]",muted
2026-05-29T22:29:05.263Z,9.1,"POLL START","fetching 4 candles [MEXC]",muted
2026-05-29T22:29:05.737Z,9.1,"BLACKOUT SKIP","no detection — outside session window [EDT 08:00–15:00]",muted
2026-05-29T22:29:12.671Z,13.1,"POLL START","fetching 4 candles [MEXC]",muted
2026-05-29T22:29:13.118Z,13.1,"BLACKOUT SKIP","no detection — outside session window [EDT 08:00–15:00]",muted
2026-05-29T22:29:25.737Z,17.1,"POLL START","fetching 4 candles [MEXC]",muted
2026-05-29T22:29:26.142Z,17.1,"BLACKOUT SKIP","no detection — outside session window [EDT 08:00–15:00]",muted
2026-05-29T22:29:33.114Z,21.1,"POLL START","fetching 4 candles [MEXC]",muted
2026-05-29T22:29:33.571Z,21.1,"BLACKOUT SKIP","no detection — outside session window [EDT 08:00–15:00]",muted
2026-05-29T22:29:46.141Z,25.1,"POLL START","fetching 4 candles [MEXC]",muted
2026-05-29T22:29:46.572Z,25.1,"BLACKOUT SKIP","no detection — outside session window [EDT 08:00–15:00]",muted
2026-05-29T22:29:53.602Z,29.1,"POLL START","fetching 4 candles [MEXC]",muted
2026-05-29T22:29:54.149Z,29.1,"BLACKOUT SKIP","no detection — outside session window [EDT 08:00–15:00]",muted
2026-05-29T22:29:59.164Z,33.1,"POLL START","fetching 4 candles [MEXC]",muted
2026-05-29T22:29:59.572Z,33.1,"BLACKOUT SKIP","no detection — outside session window [EDT 08:00–15:00]",muted
2026-05-29T22:30:06.586Z,37.1,"POLL START","fetching 4 candles [MEXC]",muted
2026-05-29T22:30:07.036Z,37.1,"BLACKOUT SKIP","no detection — outside session window [EDT 08:00–15:00]",muted
2026-05-29T22:30:10.030Z,41.1,"POLL START","fetching 4 candles [MEXC]",muted
2026-05-29T22:30:10.349Z,41.1,"BLACKOUT SKIP","no detection — outside session window [EDT 08:00–15:00]",muted
2026-05-29T22:30:12.043Z,45.1,"POLL START","fetching 4 candles [MEXC]",muted
2026-05-29T22:30:12.477Z,45.1,"BLACKOUT SKIP","no detection — outside session window [EDT 08:00–15:00]",muted
2026-05-29T22:30:15.542Z,49.1,"POLL START","fetching 4 candles [MEXC]",muted
2026-05-29T22:30:15.959Z,49.1,"BLACKOUT SKIP","no detection — outside session window [EDT 08:00–15:00]",muted
2026-05-29T22:30:17.493Z,53.1,"POLL START","fetching 4 candles [MEXC]",muted
2026-05-29T22:30:17.920Z,53.1,"BLACKOUT SKIP","no detection — outside session window [EDT 08:00–15:00]",muted
2026-05-29T22:30:20.974Z,57.1,"POLL START","fetching 4 candles [MEXC]",muted
2026-05-29T22:30:21.395Z,57.1,"BLACKOUT SKIP","no detection — outside session window [EDT 08:00–15:00]",muted
