WallTime	PollStep	Label	Value	Status
2026-05-23T23:19:19.207Z	1.1	POLL START	fetching 25 candles	muted
2026-05-23T23:19:19.640Z	1.2	CANDLES	25 in window · fetched 25	ok
2026-05-23T23:19:19.640Z	1.3	LAST CLOSE	0.9780	info
2026-05-23T23:19:19.641Z	1.4	TICK SIZE	0.001000	info
2026-05-23T23:19:19.641Z	1.5	inOsc / dir	false / LONG	muted
2026-05-23T23:19:19.641Z	1.6	OPEN LONG	none	muted
2026-05-23T23:19:19.641Z	1.7	OPEN SHORT	none	muted
2026-05-23T23:19:19.641Z	1.8	CANDLE	NEW — processing tick-pair	ok
2026-05-23T23:19:19.641Z	1.TP1	TICK-PAIR CLOSE	0.9780 → tick 0.9780	info
2026-05-23T23:19:19.642Z	1.TP2	TICK-PAIR BUFFER	0.9780  count=1/3	warn
2026-05-23T23:19:19.642Z	1.9	TP COUNT	1/3 (P1=0.9780 P2=--)	muted
2026-05-23T23:19:19.642Z	1.10	WAITING FOR BAND	need 3x same tick · count=1	muted
2026-05-23T23:19:29.211Z	2.1	POLL START	fetching 4 candles	muted
2026-05-23T23:19:29.792Z	2.2	CANDLES	25 in window · fetched 4	ok
2026-05-23T23:19:29.792Z	2.3	LAST CLOSE	0.9780	info
2026-05-23T23:19:29.792Z	2.4	TICK SIZE	0.001000	info
2026-05-23T23:19:29.793Z	2.5	inOsc / dir	false / LONG	muted
2026-05-23T23:19:29.793Z	2.6	OPEN LONG	none	muted
2026-05-23T23:19:29.794Z	2.7	OPEN SHORT	none	muted
2026-05-23T23:19:29.794Z	2.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T23:19:39.212Z	3.1	POLL START	fetching 4 candles	muted
2026-05-23T23:19:39.827Z	3.2	CANDLES	25 in window · fetched 4	ok
2026-05-23T23:19:39.828Z	3.3	LAST CLOSE	0.9770	info
2026-05-23T23:19:39.828Z	3.4	TICK SIZE	0.001000	info
2026-05-23T23:19:39.829Z	3.5	inOsc / dir	false / LONG	muted
2026-05-23T23:19:39.829Z	3.6	OPEN LONG	none	muted
2026-05-23T23:19:39.829Z	3.7	OPEN SHORT	none	muted
2026-05-23T23:19:39.830Z	3.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T23:19:49.216Z	4.1	POLL START	fetching 4 candles	muted
2026-05-23T23:19:49.759Z	4.2	CANDLES	25 in window · fetched 4	ok
2026-05-23T23:19:49.760Z	4.3	LAST CLOSE	0.9770	info
2026-05-23T23:19:49.760Z	4.4	TICK SIZE	0.001000	info
2026-05-23T23:19:49.760Z	4.5	inOsc / dir	false / LONG	muted
2026-05-23T23:19:49.760Z	4.6	OPEN LONG	none	muted
2026-05-23T23:19:49.761Z	4.7	OPEN SHORT	none	muted
2026-05-23T23:19:49.761Z	4.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T23:19:59.218Z	5.1	POLL START	fetching 4 candles	muted
2026-05-23T23:19:59.797Z	5.2	CANDLES	25 in window · fetched 4	ok
2026-05-23T23:19:59.797Z	5.3	LAST CLOSE	0.9780	info
2026-05-23T23:19:59.798Z	5.4	TICK SIZE	0.001000	info
2026-05-23T23:19:59.798Z	5.5	inOsc / dir	false / LONG	muted
2026-05-23T23:19:59.798Z	5.6	OPEN LONG	none	muted
2026-05-23T23:19:59.799Z	5.7	OPEN SHORT	none	muted
2026-05-23T23:19:59.799Z	5.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T23:20:09.219Z	6.1	POLL START	fetching 4 candles	muted
2026-05-23T23:20:09.830Z	6.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T23:20:09.830Z	6.3	LAST CLOSE	0.9770	info
2026-05-23T23:20:09.830Z	6.4	TICK SIZE	0.001000	info
2026-05-23T23:20:09.831Z	6.5	inOsc / dir	false / LONG	muted
2026-05-23T23:20:09.831Z	6.6	OPEN LONG	none	muted
2026-05-23T23:20:09.831Z	6.7	OPEN SHORT	none	muted
2026-05-23T23:20:09.832Z	6.8	CANDLE	NEW — processing tick-pair	ok
2026-05-23T23:20:09.832Z	6.TP1	TICK-PAIR CLOSE	0.9770 → tick 0.9770	info
2026-05-23T23:20:09.832Z	6.TP2	TICK-PAIR BUFFER	0.9780, 0.9770  count=2/3	warn
2026-05-23T23:20:09.833Z	6.9	TP COUNT	2/3 (P1=0.9780 P2=0.9770)	muted
2026-05-23T23:20:09.833Z	6.10	WAITING FOR BAND	need 3x same tick · count=2	muted
2026-05-23T23:20:19.219Z	7.1	POLL START	fetching 4 candles	muted
2026-05-23T23:20:19.764Z	7.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T23:20:19.765Z	7.3	LAST CLOSE	0.9780	info
2026-05-23T23:20:19.765Z	7.4	TICK SIZE	0.001000	info
2026-05-23T23:20:19.766Z	7.5	inOsc / dir	false / LONG	muted
2026-05-23T23:20:19.766Z	7.6	OPEN LONG	none	muted
2026-05-23T23:20:19.766Z	7.7	OPEN SHORT	none	muted
2026-05-23T23:20:19.767Z	7.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T23:20:29.220Z	8.1	POLL START	fetching 4 candles	muted
2026-05-23T23:20:29.798Z	8.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T23:20:29.799Z	8.3	LAST CLOSE	0.9790	info
2026-05-23T23:20:29.799Z	8.4	TICK SIZE	0.001000	info
2026-05-23T23:20:29.800Z	8.5	inOsc / dir	false / LONG	muted
2026-05-23T23:20:29.800Z	8.6	OPEN LONG	none	muted
2026-05-23T23:20:29.801Z	8.7	OPEN SHORT	none	muted
2026-05-23T23:20:29.801Z	8.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T23:20:39.221Z	9.1	POLL START	fetching 4 candles	muted
2026-05-23T23:20:39.834Z	9.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T23:20:39.834Z	9.3	LAST CLOSE	0.9790	info
2026-05-23T23:20:39.835Z	9.4	TICK SIZE	0.001000	info
2026-05-23T23:20:39.835Z	9.5	inOsc / dir	false / LONG	muted
2026-05-23T23:20:39.836Z	9.6	OPEN LONG	none	muted
2026-05-23T23:20:39.836Z	9.7	OPEN SHORT	none	muted
2026-05-23T23:20:39.836Z	9.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T23:20:49.220Z	10.1	POLL START	fetching 4 candles	muted
2026-05-23T23:20:49.766Z	10.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T23:20:49.767Z	10.3	LAST CLOSE	0.9780	info
2026-05-23T23:20:49.767Z	10.4	TICK SIZE	0.001000	info
2026-05-23T23:20:49.767Z	10.5	inOsc / dir	false / LONG	muted
2026-05-23T23:20:49.768Z	10.6	OPEN LONG	none	muted
2026-05-23T23:20:49.768Z	10.7	OPEN SHORT	none	muted
2026-05-23T23:20:49.769Z	10.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T23:20:59.221Z	11.1	POLL START	fetching 4 candles	muted
2026-05-23T23:20:59.803Z	11.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T23:20:59.803Z	11.3	LAST CLOSE	0.9790	info
2026-05-23T23:20:59.804Z	11.4	TICK SIZE	0.001000	info
2026-05-23T23:20:59.804Z	11.5	inOsc / dir	false / LONG	muted
2026-05-23T23:20:59.805Z	11.6	OPEN LONG	none	muted
2026-05-23T23:20:59.805Z	11.7	OPEN SHORT	none	muted
2026-05-23T23:20:59.806Z	11.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T23:21:09.223Z	12.1	POLL START	fetching 4 candles	muted
2026-05-23T23:21:09.838Z	12.2	CANDLES	27 in window · fetched 4	ok
2026-05-23T23:21:09.839Z	12.3	LAST CLOSE	0.9780	info
2026-05-23T23:21:09.839Z	12.4	TICK SIZE	0.001000	info
2026-05-23T23:21:09.839Z	12.5	inOsc / dir	false / LONG	muted
2026-05-23T23:21:09.839Z	12.6	OPEN LONG	none	muted
2026-05-23T23:21:09.840Z	12.7	OPEN SHORT	none	muted
2026-05-23T23:21:09.840Z	12.8	CANDLE	NEW — processing tick-pair	ok
2026-05-23T23:21:09.840Z	12.TP1	TICK-PAIR CLOSE	0.9780 → tick 0.9780	info
2026-05-23T23:21:09.840Z	12.TP2	TICK-PAIR BUFFER	0.9780, 0.9770, 0.9780  count=3/3	ok
2026-05-23T23:21:09.841Z	12.TP3	BAND CONFIRMED	0.9770 – 0.9780 (3c within 1 tick, 2 distinct)	ok
2026-05-23T23:21:09.841Z	12.9	TP COUNT	3/3 (P1=0.9780 P2=0.9770)	ok
2026-05-23T23:21:09.841Z	12.10	OSC CONFIRMED	band 0.9770 – 0.9780 #1	ok
2026-05-23T23:21:09.843Z	12.ARM	LONG ARMED	E:0.9770 TP:0.9780 SL:0.9750	ok
2026-05-23T23:21:19.223Z	13.1	POLL START	fetching 4 candles	muted
2026-05-23T23:21:19.770Z	13.2	CANDLES	27 in window · fetched 4	ok
2026-05-23T23:21:19.771Z	13.3	LAST CLOSE	0.9780	info
2026-05-23T23:21:19.771Z	13.4	TICK SIZE	0.001000	info
2026-05-23T23:21:19.772Z	13.5	inOsc / dir	true / LONG	ok
2026-05-23T23:21:19.772Z	13.6	OPEN LONG	PENDING E:0.9770	warn
2026-05-23T23:21:19.772Z	13.7	OPEN SHORT	none	muted
2026-05-23T23:21:19.772Z	13.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T23:21:19.773Z	13.10	ACTIVE DIR	LONG	ok
2026-05-23T23:21:19.773Z	13.11	LONG FILL CHECK	fillLow=0.9780 vs E=0.9770	muted
