WallTime	PollStep	Label	Value	Status
2026-05-31T04:20:29.537Z	7.1	POLL START	fetching 25 candles [MEXC]	muted
2026-05-31T04:20:30.525Z	7.2	CANDLES	25 in window · fetched 25	ok
2026-05-31T04:20:30.526Z	7.3	LAST CLOSE	1.3446	info
2026-05-31T04:20:30.527Z	7.9	ZW PROGRESS	L=1.3446 [L] L=1 H=0	muted
2026-05-31T04:20:36.407Z	11.1	POLL START	fetching 4 candles [MEXC]	muted
2026-05-31T04:20:36.860Z	11.2	CANDLES	25 in window · fetched 4	ok
2026-05-31T04:20:36.861Z	11.3	LAST CLOSE	1.3446	info
2026-05-31T04:20:36.861Z	11.9	ZW PROGRESS	L=1.3446 [LL] L=2 H=0	muted
2026-05-31T04:20:50.591Z	15.1	POLL START	fetching 4 candles [MEXC]	muted
2026-05-31T04:20:50.983Z	15.2	CANDLES	25 in window · fetched 4	ok
2026-05-31T04:20:50.983Z	15.3	LAST CLOSE	1.3451	info
2026-05-31T04:20:50.984Z	15.9	ZW PROGRESS	L=1.3446 H=1.3451 [LLH] L=2 H=1	muted
2026-05-31T04:20:56.869Z	19.1	POLL START	fetching 4 candles [MEXC]	muted
2026-05-31T04:20:57.171Z	19.2	CANDLES	25 in window · fetched 4	ok
2026-05-31T04:20:57.171Z	19.3	LAST CLOSE	1.3452	info
2026-05-31T04:20:57.172Z	19.9	ZW PROGRESS	L=1.3446 H=1.3451 [LLHH] L=2 H=2	warn
2026-05-31T04:20:57.172Z	19.10	BAND CONFIRMED	1.3446 – 1.3451	ok
2026-05-31T04:20:57.173Z	20.ARM	LONG ARMED	E:1.3446 TP:1.3451 SS:1.3445 SL:1.3444	ok
2026-05-31T04:21:02.248Z	23.1	POLL START	fetching 4 candles [MEXC]	muted
2026-05-31T04:21:02.660Z	23.2	CANDLES	25 in window · fetched 3	ok
2026-05-31T04:21:02.660Z	23.3	LAST CLOSE	1.3452	info
2026-05-31T04:21:02.661Z	23.11	LONG FILL	fillLow=1.3442 vs E=1.3446	ok
2026-05-31T04:21:02.661Z	23.12	LONG SPIKE	blew through SL before fill — reset	bad
2026-05-31T04:21:02.661Z	24.RESET	BAND RESET	spike through long SL	bad
2026-05-31T04:21:11.293Z	27.1	POLL START	fetching 4 candles [MEXC]	muted
