WallTime	PollStep	Label	Value	Status
2026-05-23T00:10:04.750Z	111.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-23T00:10:05.274Z	111.2	CANDLES FETCHED	25 in window · fetched 4	ok
2026-05-23T00:10:05.274Z	111.3	LAST CANDLE TS	20:10 EDT	info
2026-05-23T00:10:05.275Z	111.4	LAST CLOSE	0.9620	info
2026-05-23T00:10:05.275Z	111.5	TICK SIZE	0.00100	info
2026-05-23T00:10:05.276Z	111.6	DAY RANGE	1.58%	ok
2026-05-23T00:10:05.276Z	111.7	CANDLE CHECK	NEW candle — processing	ok
2026-05-23T00:10:05.276Z	111.8	OSC — 10C CLOSE HI	0.9630	info
2026-05-23T00:10:05.276Z	111.9	OSC — 10C CLOSE LO	0.9610	info
2026-05-23T00:10:05.277Z	111.10	OSC — 10C RANGE	0.00200 (max: 0.00300)	ok
2026-05-23T00:10:05.277Z	111.11	OSC — CLUSTER 5C	YES · range 0.00100	ok
2026-05-23T00:10:05.277Z	111.12	OSC RESULT	DETECTED · 0.9610 – 0.9630	ok
2026-05-23T00:10:05.277Z	111.13	STATE inOsc	true	ok
2026-05-23T00:10:05.278Z	111.14	STATE oscBreakCount	0	muted
2026-05-23T00:10:05.278Z	111.15	STATE openLong	PENDING entry 0.9610	warn
2026-05-23T00:10:05.278Z	111.16	3C RECENT HIGH	0.9640	info
2026-05-23T00:10:05.278Z	111.17	3C RECENT LOW	0.9610	info
2026-05-23T00:10:05.279Z	111.18	BRANCH	B — oscillation continuing (inOsc=true)	ok
2026-05-23T00:10:05.279Z	111.19	BAND NOW	0.9610 – 0.9630 (2tk)	info
2026-05-23T00:10:05.279Z	111.20	3C WIDTH vs BAND	0.00300 vs 0.00200	muted
2026-05-23T00:10:05.279Z	111.21	BAND TIGHTEN	no — not tight enough	muted
2026-05-23T00:10:05.280Z	111.22	FILL CHECK	fillLow 0.9620 vs entry 0.9610 (1c after re-arm)	muted
2026-05-23T00:10:05.280Z	111.23	NOT FILLED YET	waiting for price to reach 0.9610	muted
2026-05-23T00:10:14.754Z	112.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-23T00:10:15.266Z	112.2	CANDLES FETCHED	25 in window · fetched 4	ok
2026-05-23T00:10:15.267Z	112.3	LAST CANDLE TS	20:10 EDT	info
2026-05-23T00:10:15.267Z	112.4	LAST CLOSE	0.9620	info
2026-05-23T00:10:15.267Z	112.5	TICK SIZE	0.00100	info
2026-05-23T00:10:15.267Z	112.6	DAY RANGE	1.58%	ok
2026-05-23T00:10:15.268Z	112.7	CANDLE CHECK	LIVE candle — intra-poll processing	info
2026-05-23T00:10:15.268Z	112.8	OSC — 10C CLOSE HI	0.9630	info
2026-05-23T00:10:15.268Z	112.9	OSC — 10C CLOSE LO	0.9610	info
2026-05-23T00:10:15.268Z	112.10	OSC — 10C RANGE	0.00200 (max: 0.00300)	ok
2026-05-23T00:10:15.268Z	112.11	OSC — CLUSTER 5C	YES · range 0.00100	ok
2026-05-23T00:10:15.269Z	112.12	OSC RESULT	DETECTED · 0.9610 – 0.9630	ok
2026-05-23T00:10:15.269Z	112.13	STATE inOsc	true	ok
2026-05-23T00:10:15.269Z	112.14	STATE oscBreakCount	0	muted
2026-05-23T00:10:15.269Z	112.15	STATE openLong	PENDING entry 0.9610	warn
2026-05-23T00:10:15.269Z	112.16	3C RECENT HIGH	0.9640	info
2026-05-23T00:10:15.270Z	112.17	3C RECENT LOW	0.9610	info
2026-05-23T00:10:15.270Z	112.18	BRANCH	B — oscillation continuing (inOsc=true)	ok
2026-05-23T00:10:15.270Z	112.19	BAND NOW	0.9610 – 0.9630 (2tk)	info
2026-05-23T00:10:15.271Z	112.20	3C WIDTH vs BAND	0.00300 vs 0.00200	muted
2026-05-23T00:10:15.271Z	112.21	BAND TIGHTEN	no — not tight enough	muted
2026-05-23T00:10:15.271Z	112.22	FILL CHECK	fillLow 0.9620 vs entry 0.9610 (1c after re-arm)	muted
2026-05-23T00:10:15.271Z	112.23	NOT FILLED YET	waiting for price to reach 0.9610	muted
2026-05-23T00:10:24.752Z	113.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-23T00:10:25.289Z	113.2	CANDLES FETCHED	25 in window · fetched 4	ok
2026-05-23T00:10:25.290Z	113.3	LAST CANDLE TS	20:10 EDT	info
2026-05-23T00:10:25.291Z	113.4	LAST CLOSE	0.9620	info
2026-05-23T00:10:25.291Z	113.5	TICK SIZE	0.00100	info
2026-05-23T00:10:25.291Z	113.6	DAY RANGE	1.58%	ok
2026-05-23T00:10:25.292Z	113.7	CANDLE CHECK	LIVE candle — intra-poll processing	info
2026-05-23T00:10:25.292Z	113.8	OSC — 10C CLOSE HI	0.9630	info
2026-05-23T00:10:25.293Z	113.9	OSC — 10C CLOSE LO	0.9610	info
2026-05-23T00:10:25.293Z	113.10	OSC — 10C RANGE	0.00200 (max: 0.00300)	ok
2026-05-23T00:10:25.293Z	113.11	OSC — CLUSTER 5C	YES · range 0.00100	ok
2026-05-23T00:10:25.294Z	113.12	OSC RESULT	DETECTED · 0.9610 – 0.9630	ok
2026-05-23T00:10:25.294Z	113.13	STATE inOsc	true	ok
2026-05-23T00:10:25.294Z	113.14	STATE oscBreakCount	0	muted
2026-05-23T00:10:25.294Z	113.15	STATE openLong	PENDING entry 0.9610	warn
