WallTime	PollStep	Label	Value	Status
2026-05-23T17:57:46.338Z	2.1	POLL START	fetching 4 candles	muted
2026-05-23T17:57:47.065Z	2.2	CANDLES	25 in window · fetched 4	ok
2026-05-23T17:57:47.065Z	2.3	LAST CLOSE	0.9650	info
2026-05-23T17:57:47.066Z	2.4	TICK SIZE	0.001000	info
2026-05-23T17:57:47.066Z	2.5	inOsc / dir	false / LONG	muted
2026-05-23T17:57:47.066Z	2.6	OPEN LONG	none	muted
2026-05-23T17:57:47.066Z	2.7	OPEN SHORT	none	muted
2026-05-23T17:57:47.067Z	2.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T17:57:56.338Z	3.1	POLL START	fetching 4 candles	muted
2026-05-23T17:58:08.290Z	4.1	POLL START	fetching 4 candles	muted
2026-05-23T17:58:08.303Z	3.2	CANDLES	25 in window · fetched 4	ok
2026-05-23T17:58:08.303Z	3.3	LAST CLOSE	0.9640	info
2026-05-23T17:58:08.303Z	3.4	TICK SIZE	0.001000	info
2026-05-23T17:58:08.303Z	3.5	inOsc / dir	false / LONG	muted
2026-05-23T17:58:08.303Z	3.6	OPEN LONG	none	muted
2026-05-23T17:58:08.303Z	3.7	OPEN SHORT	none	muted
2026-05-23T17:58:08.303Z	3.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T17:58:08.945Z	4.2	CANDLES	25 in window · fetched 4	ok
2026-05-23T17:58:08.945Z	4.3	LAST CLOSE	0.9650	info
2026-05-23T17:58:08.945Z	4.4	TICK SIZE	0.001000	info
2026-05-23T17:58:08.945Z	4.5	inOsc / dir	false / LONG	muted
2026-05-23T17:58:08.945Z	4.6	OPEN LONG	none	muted
2026-05-23T17:58:08.945Z	4.7	OPEN SHORT	none	muted
2026-05-23T17:58:08.945Z	4.8	CANDLE	LIVE — intra-poll checks only	muted
2026-05-23T17:58:18.285Z	5.1	POLL START	fetching 4 candles	muted
2026-05-23T17:58:18.990Z	5.2	CANDLES	26 in window · fetched 4	ok
2026-05-23T17:58:18.991Z	5.3	LAST CLOSE	0.9640	info
2026-05-23T17:58:18.992Z	5.4	TICK SIZE	0.001000	info
2026-05-23T17:58:18.992Z	5.5	inOsc / dir	false / LONG	muted
2026-05-23T17:58:18.992Z	5.6	OPEN LONG	none	muted
2026-05-23T17:58:18.993Z	5.7	OPEN SHORT	none	muted
2026-05-23T17:58:18.993Z	5.8	CANDLE	NEW — processing tick-pair	ok
2026-05-23T17:58:18.994Z	5.TP1	TICK-PAIR CLOSE	0.9640 → tick 0.9640	info
