WallTime	PollStep	Label	Value	Status
2026-05-22T07:48:21.536Z	1.1	POLL START	fetching 25 candles  (seed)	muted
2026-05-22T07:48:21.836Z	1.2	CANDLES FETCHED	25 in window · fetched 25	ok
2026-05-22T07:48:21.836Z	1.3	LAST CANDLE TS	02:48 EDT	info
2026-05-22T07:48:21.836Z	1.4	LAST CLOSE	1.0210	info
2026-05-22T07:48:21.836Z	1.5	TICK SIZE	0.00100	info
2026-05-22T07:48:21.836Z	1.6	DAY RANGE	0.89%	ok
2026-05-22T07:48:21.836Z	1.7	CANDLE CHECK	NEW candle — processing	ok
2026-05-22T07:48:21.836Z	1.8	OSC — 10C CLOSE HI	1.0240	info
2026-05-22T07:48:21.836Z	1.9	OSC — 10C CLOSE LO	1.0200	info
2026-05-22T07:48:21.836Z	1.10	OSC — 10C RANGE	0.00400 (max: 0.00300)	bad
2026-05-22T07:48:21.836Z	1.11	OSC — CLUSTER 5C	YES · range 0.00100	ok
2026-05-22T07:48:21.836Z	1.12	OSC RESULT	NOT DETECTED	muted
2026-05-22T07:48:21.837Z	1.13	STATE inOsc	false	muted
2026-05-22T07:48:21.837Z	1.14	STATE oscBreakCount	0	muted
2026-05-22T07:48:21.837Z	1.15	STATE openLong	none	muted
2026-05-22T07:48:21.837Z	1.16	3C RECENT HIGH	1.0220	info
2026-05-22T07:48:21.837Z	1.17	3C RECENT LOW	1.0190	info
2026-05-22T07:48:21.837Z	1.18	BRANCH	D — flat, no oscillation, watching	muted
2026-05-22T07:48:31.538Z	2.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-22T07:48:31.870Z	2.2	CANDLES FETCHED	25 in window · fetched 4	ok
2026-05-22T07:48:31.870Z	2.3	LAST CANDLE TS	02:48 EDT	info
2026-05-22T07:48:31.870Z	2.4	LAST CLOSE	1.0200	info
2026-05-22T07:48:31.870Z	2.5	TICK SIZE	0.00100	info
2026-05-22T07:48:31.870Z	2.6	DAY RANGE	0.89%	ok
2026-05-22T07:48:31.870Z	2.7	CANDLE CHECK	LIVE candle — intra-poll processing	info
2026-05-22T07:48:31.870Z	2.8	OSC — 10C CLOSE HI	1.0240	info
2026-05-22T07:48:31.870Z	2.9	OSC — 10C CLOSE LO	1.0200	info
2026-05-22T07:48:31.870Z	2.10	OSC — 10C RANGE	0.00400 (max: 0.00300)	bad
2026-05-22T07:48:31.870Z	2.11	OSC — CLUSTER 5C	YES · range 0.00100	ok
2026-05-22T07:48:31.870Z	2.12	OSC RESULT	NOT DETECTED	muted
2026-05-22T07:48:31.870Z	2.13	STATE inOsc	false	muted
2026-05-22T07:48:31.870Z	2.14	STATE oscBreakCount	0	muted
2026-05-22T07:48:31.870Z	2.15	STATE openLong	none	muted
2026-05-22T07:48:31.871Z	2.16	3C RECENT HIGH	1.0220	info
2026-05-22T07:48:31.871Z	2.17	3C RECENT LOW	1.0190	info
2026-05-22T07:48:31.871Z	2.18	BRANCH	D — flat, no oscillation, watching	muted
2026-05-22T07:48:41.538Z	3.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-22T07:48:41.872Z	3.2	CANDLES FETCHED	25 in window · fetched 4	ok
2026-05-22T07:48:41.872Z	3.3	LAST CANDLE TS	02:48 EDT	info
2026-05-22T07:48:41.872Z	3.4	LAST CLOSE	1.0200	info
2026-05-22T07:48:41.872Z	3.5	TICK SIZE	0.00100	info
2026-05-22T07:48:41.872Z	3.6	DAY RANGE	0.89%	ok
2026-05-22T07:48:41.872Z	3.7	CANDLE CHECK	LIVE candle — intra-poll processing	info
2026-05-22T07:48:41.872Z	3.8	OSC — 10C CLOSE HI	1.0240	info
2026-05-22T07:48:41.873Z	3.9	OSC — 10C CLOSE LO	1.0200	info
2026-05-22T07:48:41.873Z	3.10	OSC — 10C RANGE	0.00400 (max: 0.00300)	bad
2026-05-22T07:48:41.873Z	3.11	OSC — CLUSTER 5C	YES · range 0.00100	ok
2026-05-22T07:48:41.873Z	3.12	OSC RESULT	NOT DETECTED	muted
2026-05-22T07:48:41.873Z	3.13	STATE inOsc	false	muted
2026-05-22T07:48:41.873Z	3.14	STATE oscBreakCount	0	muted
2026-05-22T07:48:41.873Z	3.15	STATE openLong	none	muted
2026-05-22T07:48:41.873Z	3.16	3C RECENT HIGH	1.0220	info
2026-05-22T07:48:41.873Z	3.17	3C RECENT LOW	1.0190	info
2026-05-22T07:48:41.873Z	3.18	BRANCH	D — flat, no oscillation, watching	muted
2026-05-22T07:48:51.543Z	4.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-22T07:48:51.950Z	4.2	CANDLES FETCHED	25 in window · fetched 4	ok
2026-05-22T07:48:51.950Z	4.3	LAST CANDLE TS	02:48 EDT	info
2026-05-22T07:48:51.950Z	4.4	LAST CLOSE	1.0210	info
2026-05-22T07:48:51.950Z	4.5	TICK SIZE	0.00100	info
2026-05-22T07:48:51.950Z	4.6	DAY RANGE	0.89%	ok
2026-05-22T07:48:51.950Z	4.7	CANDLE CHECK	LIVE candle — intra-poll processing	info
2026-05-22T07:48:51.950Z	4.8	OSC — 10C CLOSE HI	1.0240	info
2026-05-22T07:48:51.951Z	4.9	OSC — 10C CLOSE LO	1.0200	info
2026-05-22T07:48:51.951Z	4.10	OSC — 10C RANGE	0.00400 (max: 0.00300)	bad
2026-05-22T07:48:51.951Z	4.11	OSC — CLUSTER 5C	YES · range 0.00100	ok
2026-05-22T07:48:51.951Z	4.12	OSC RESULT	NOT DETECTED	muted
2026-05-22T07:48:51.951Z	4.13	STATE inOsc	false	muted
2026-05-22T07:48:51.951Z	4.14	STATE oscBreakCount	0	muted
2026-05-22T07:48:51.951Z	4.15	STATE openLong	none	muted
2026-05-22T07:48:51.951Z	4.16	3C RECENT HIGH	1.0220	info
2026-05-22T07:48:51.951Z	4.17	3C RECENT LOW	1.0190	info
2026-05-22T07:48:51.951Z	4.18	BRANCH	D — flat, no oscillation, watching	muted
2026-05-22T07:49:01.544Z	5.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-22T07:49:01.886Z	5.2	CANDLES FETCHED	25 in window · fetched 3	ok
2026-05-22T07:49:01.886Z	5.3	LAST CANDLE TS	02:48 EDT	info
2026-05-22T07:49:01.886Z	5.4	LAST CLOSE	1.0200	info
2026-05-22T07:49:01.887Z	5.5	TICK SIZE	0.00100	info
2026-05-22T07:49:01.887Z	5.6	DAY RANGE	0.89%	ok
2026-05-22T07:49:01.887Z	5.7	CANDLE CHECK	LIVE candle — intra-poll processing	info
2026-05-22T07:49:01.887Z	5.8	OSC — 10C CLOSE HI	1.0240	info
2026-05-22T07:49:01.887Z	5.9	OSC — 10C CLOSE LO	1.0200	info
2026-05-22T07:49:01.887Z	5.10	OSC — 10C RANGE	0.00400 (max: 0.00300)	bad
2026-05-22T07:49:01.887Z	5.11	OSC — CLUSTER 5C	YES · range 0.00100	ok
2026-05-22T07:49:01.887Z	5.12	OSC RESULT	NOT DETECTED	muted
2026-05-22T07:49:01.887Z	5.13	STATE inOsc	false	muted
2026-05-22T07:49:01.887Z	5.14	STATE oscBreakCount	0	muted
2026-05-22T07:49:01.888Z	5.15	STATE openLong	none	muted
2026-05-22T07:49:01.888Z	5.16	3C RECENT HIGH	1.0220	info
2026-05-22T07:49:01.888Z	5.17	3C RECENT LOW	1.0190	info
2026-05-22T07:49:01.888Z	5.18	BRANCH	D — flat, no oscillation, watching	muted
2026-05-22T07:49:11.545Z	6.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-22T07:49:11.868Z	6.2	CANDLES FETCHED	25 in window · fetched 4	ok
2026-05-22T07:49:11.868Z	6.3	LAST CANDLE TS	02:49 EDT	info
2026-05-22T07:49:11.868Z	6.4	LAST CLOSE	1.0210	info
2026-05-22T07:49:11.868Z	6.5	TICK SIZE	0.00100	info
2026-05-22T07:49:11.869Z	6.6	DAY RANGE	0.89%	ok
2026-05-22T07:49:11.869Z	6.7	CANDLE CHECK	NEW candle — processing	ok
2026-05-22T07:49:11.869Z	6.8	OSC — 10C CLOSE HI	1.0220	info
2026-05-22T07:49:11.869Z	6.9	OSC — 10C CLOSE LO	1.0200	info
2026-05-22T07:49:11.869Z	6.10	OSC — 10C RANGE	0.00200 (max: 0.00300)	ok
2026-05-22T07:49:11.869Z	6.11	OSC — CLUSTER 5C	YES · range 0.00100	ok
2026-05-22T07:49:11.869Z	6.12	OSC RESULT	DETECTED · 1.0200 – 1.0220	ok
2026-05-22T07:49:11.870Z	6.13	STATE inOsc	false	muted
2026-05-22T07:49:11.870Z	6.14	STATE oscBreakCount	0	muted
2026-05-22T07:49:11.870Z	6.15	STATE openLong	none	muted
2026-05-22T07:49:11.870Z	6.16	3C RECENT HIGH	1.0210	info
2026-05-22T07:49:11.870Z	6.17	3C RECENT LOW	1.0190	info
2026-05-22T07:49:11.870Z	6.18	BRANCH	A — new oscillation (was FLAT)	ok
2026-05-22T07:49:11.870Z	6.19	ACTION SET	ARMED	ok
2026-05-22T07:49:11.870Z	6.20	BAND	1.0200 – 1.0220	info
2026-05-22T07:49:11.870Z	6.21	CAN ARM?	YES — price 1.0210 >= entry 1.0200	ok
2026-05-22T07:49:11.871Z	6.22	TRADE OPENED	entry 1.0200 TP 1.0220 SL 1.0180	ok
2026-05-22T07:49:21.545Z	7.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-22T07:49:21.868Z	7.2	CANDLES FETCHED	25 in window · fetched 4	ok
2026-05-22T07:49:21.868Z	7.3	LAST CANDLE TS	02:49 EDT	info
2026-05-22T07:49:21.868Z	7.4	LAST CLOSE	1.0220	info
2026-05-22T07:49:21.868Z	7.5	TICK SIZE	0.00100	info
2026-05-22T07:49:21.868Z	7.6	DAY RANGE	0.89%	ok
2026-05-22T07:49:21.869Z	7.7	CANDLE CHECK	LIVE candle — intra-poll processing	info
2026-05-22T07:49:21.869Z	7.8	OSC — 10C CLOSE HI	1.0220	info
2026-05-22T07:49:21.869Z	7.9	OSC — 10C CLOSE LO	1.0200	info
2026-05-22T07:49:21.869Z	7.10	OSC — 10C RANGE	0.00200 (max: 0.00300)	ok
2026-05-22T07:49:21.869Z	7.11	OSC — CLUSTER 5C	YES · range 0.00100	ok
2026-05-22T07:49:21.869Z	7.12	OSC RESULT	DETECTED · 1.0200 – 1.0220	ok
2026-05-22T07:49:21.869Z	7.13	STATE inOsc	true	ok
2026-05-22T07:49:21.870Z	7.14	STATE oscBreakCount	0	muted
2026-05-22T07:49:21.870Z	7.15	STATE openLong	PENDING entry 1.0200	warn
2026-05-22T07:49:21.870Z	7.16	3C RECENT HIGH	1.0220	info
2026-05-22T07:49:21.870Z	7.17	3C RECENT LOW	1.0190	info
2026-05-22T07:49:21.870Z	7.18	BRANCH	B — oscillation continuing (inOsc=true)	ok
2026-05-22T07:49:21.870Z	7.19	BAND NOW	1.0200 – 1.0220 (2tk)	info
2026-05-22T07:49:21.870Z	7.20	3C WIDTH vs BAND	0.00300 vs 0.00200	muted
2026-05-22T07:49:21.870Z	7.21	BAND TIGHTEN	no — not tight enough	muted
2026-05-22T07:49:21.871Z	7.22	FILL CHECK	recentLow 1.0190 vs entry 1.0200	ok
2026-05-22T07:49:21.871Z	7.23	FILL CONFIRMED	entry 1.0200 · candle low 1.0190	ok
2026-05-22T07:49:21.871Z	7.24	FILLED TRADE SL	1.0180	info
2026-05-22T07:49:21.871Z	7.25	FILLED TRADE TP	1.0220	info
2026-05-22T07:49:21.871Z	7.26	TP HIT	1.0220 >= 1.0220 → WIN	ok
2026-05-22T07:49:21.872Z	7.27	SAME TRADE ARMED	entry 1.0200 fillConfirmed=false	warn
2026-05-22T07:49:31.545Z	8.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-22T07:49:31.881Z	8.2	CANDLES FETCHED	25 in window · fetched 4	ok
2026-05-22T07:49:31.882Z	8.3	LAST CANDLE TS	02:49 EDT	info
2026-05-22T07:49:31.882Z	8.4	LAST CLOSE	1.0210	info
2026-05-22T07:49:31.882Z	8.5	TICK SIZE	0.00100	info
2026-05-22T07:49:31.882Z	8.6	DAY RANGE	0.89%	ok
2026-05-22T07:49:31.882Z	8.7	CANDLE CHECK	LIVE candle — intra-poll processing	info
