WallTime	PollStep	Label	Value	Status
2026-05-22T07:34:21.780Z	3.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-22T07:34:22.109Z	3.2	CANDLES FETCHED	25 in window · fetched 4	ok
2026-05-22T07:34:22.109Z	3.3	LAST CANDLE TS	02:34 EDT	info
2026-05-22T07:34:22.109Z	3.4	LAST CLOSE	1.0200	info
2026-05-22T07:34:22.109Z	3.5	TICK SIZE	0.00100	info
2026-05-22T07:34:22.109Z	3.6	DAY RANGE	1.29%	ok
2026-05-22T07:34:22.109Z	3.7	CANDLE CHECK	SAME CANDLE — no processing	muted
2026-05-22T07:34:31.785Z	4.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-22T07:34:32.098Z	4.2	CANDLES FETCHED	25 in window · fetched 4	ok
2026-05-22T07:34:32.098Z	4.3	LAST CANDLE TS	02:34 EDT	info
2026-05-22T07:34:32.098Z	4.4	LAST CLOSE	1.0190	info
2026-05-22T07:34:32.098Z	4.5	TICK SIZE	0.00100	info
2026-05-22T07:34:32.098Z	4.6	DAY RANGE	1.29%	ok
2026-05-22T07:34:32.099Z	4.7	CANDLE CHECK	SAME CANDLE — no processing	muted
2026-05-22T07:34:41.786Z	5.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-22T07:34:42.517Z	5.2	CANDLES FETCHED	25 in window · fetched 4	ok
2026-05-22T07:34:42.518Z	5.3	LAST CANDLE TS	02:34 EDT	info
2026-05-22T07:34:42.518Z	5.4	LAST CLOSE	1.0170	info
2026-05-22T07:34:42.518Z	5.5	TICK SIZE	0.00100	info
2026-05-22T07:34:42.518Z	5.6	DAY RANGE	1.29%	ok
2026-05-22T07:34:42.518Z	5.7	CANDLE CHECK	SAME CANDLE — no processing	muted
2026-05-22T07:34:51.787Z	6.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-22T07:34:52.362Z	6.2	CANDLES FETCHED	25 in window · fetched 4	ok
2026-05-22T07:34:52.363Z	6.3	LAST CANDLE TS	02:34 EDT	info
2026-05-22T07:34:52.363Z	6.4	LAST CLOSE	1.0180	info
2026-05-22T07:34:52.363Z	6.5	TICK SIZE	0.00100	info
2026-05-22T07:34:52.363Z	6.6	DAY RANGE	1.29%	ok
2026-05-22T07:34:52.363Z	6.7	CANDLE CHECK	SAME CANDLE — no processing	muted
2026-05-22T07:35:01.787Z	7.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-22T07:35:02.391Z	7.2	CANDLES FETCHED	25 in window · fetched 3	ok
2026-05-22T07:35:02.391Z	7.3	LAST CANDLE TS	02:34 EDT	info
2026-05-22T07:35:02.391Z	7.4	LAST CLOSE	1.0170	info
2026-05-22T07:35:02.391Z	7.5	TICK SIZE	0.00100	info
2026-05-22T07:35:02.392Z	7.6	DAY RANGE	1.29%	ok
2026-05-22T07:35:02.392Z	7.7	CANDLE CHECK	SAME CANDLE — no processing	muted
2026-05-22T07:35:11.788Z	8.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-22T07:35:12.103Z	8.2	CANDLES FETCHED	25 in window · fetched 3	ok
2026-05-22T07:35:12.103Z	8.3	LAST CANDLE TS	02:34 EDT	info
2026-05-22T07:35:12.103Z	8.4	LAST CLOSE	1.0170	info
2026-05-22T07:35:12.104Z	8.5	TICK SIZE	0.00100	info
2026-05-22T07:35:12.104Z	8.6	DAY RANGE	1.29%	ok
2026-05-22T07:35:12.104Z	8.7	CANDLE CHECK	SAME CANDLE — no processing	muted
2026-05-22T07:35:21.788Z	9.1	POLL START	fetching 4 candles (incremental, history in memory)	muted
2026-05-22T07:35:22.118Z	9.2	CANDLES FETCHED	25 in window · fetched 4	ok
