WallTime	PollStep	Label	Value	Status
2026-05-22T07:18:45.283Z	1.1	POLL START	fetching 25 candles...	muted
2026-05-22T07:18:45.662Z	1.2	CANDLES FETCHED	25 candles ok	ok
2026-05-22T07:18:45.662Z	1.3	LAST CANDLE TS	02:18 EDT	info
2026-05-22T07:18:45.662Z	1.4	LAST CLOSE	1.0170	info
2026-05-22T07:18:45.662Z	1.5	TICK SIZE	0.00100	info
2026-05-22T07:18:45.662Z	1.6	DAY RANGE	1.09%	ok
2026-05-22T07:18:45.662Z	1.7	CANDLE CHECK	NEW candle — processing	ok
2026-05-22T07:18:45.662Z	1.8	OSC — 10C CLOSE HI	1.0200	info
2026-05-22T07:18:45.662Z	1.9	OSC — 10C CLOSE LO	1.0110	info
2026-05-22T07:18:45.662Z	1.10	OSC — 10C RANGE	0.00900 (max: 0.00300)	bad
2026-05-22T07:18:45.662Z	1.11	OSC — CLUSTER 5C	YES · range 0.00100	ok
2026-05-22T07:18:45.662Z	1.12	OSC RESULT	NOT DETECTED	muted
2026-05-22T07:18:45.662Z	1.13	STATE inOsc	false	muted
2026-05-22T07:18:45.662Z	1.14	STATE oscBreakCount	0	muted
2026-05-22T07:18:45.662Z	1.15	STATE openLong	none	muted
2026-05-22T07:18:45.662Z	1.16	3C RECENT HIGH	1.0200	info
2026-05-22T07:18:45.662Z	1.17	3C RECENT LOW	1.0140	info
2026-05-22T07:18:45.662Z	1.18	BRANCH	D — flat, no oscillation, watching	muted
2026-05-22T07:18:55.292Z	2.1	POLL START	fetching 25 candles...	muted
2026-05-22T07:18:55.869Z	2.2	CANDLES FETCHED	25 candles ok	ok
2026-05-22T07:18:55.869Z	2.3	LAST CANDLE TS	02:18 EDT	info
2026-05-22T07:18:55.870Z	2.4	LAST CLOSE	1.0190	info
2026-05-22T07:18:55.870Z	2.5	TICK SIZE	0.00100	info
2026-05-22T07:18:55.870Z	2.6	DAY RANGE	1.09%	ok
2026-05-22T07:18:55.870Z	2.7	CANDLE CHECK	SAME CANDLE — no processing	muted
2026-05-22T07:19:05.286Z	3.1	POLL START	fetching 25 candles...	muted
2026-05-22T07:19:05.648Z	3.2	CANDLES FETCHED	24 candles ok	ok
2026-05-22T07:19:05.648Z	3.3	LAST CANDLE TS	02:18 EDT	info
2026-05-22T07:19:05.648Z	3.4	LAST CLOSE	1.0180	info
2026-05-22T07:19:05.648Z	3.5	TICK SIZE	0.00100	info
2026-05-22T07:19:05.649Z	3.6	DAY RANGE	1.09%	ok
2026-05-22T07:19:05.649Z	3.7	CANDLE CHECK	SAME CANDLE — no processing	muted
2026-05-22T07:19:15.292Z	4.1	POLL START	fetching 25 candles...	muted
2026-05-22T07:19:15.618Z	4.2	CANDLES FETCHED	25 candles ok	ok
2026-05-22T07:19:15.619Z	4.3	LAST CANDLE TS	02:19 EDT	info
2026-05-22T07:19:15.619Z	4.4	LAST CLOSE	1.0200	info
2026-05-22T07:19:15.619Z	4.5	TICK SIZE	0.00100	info
2026-05-22T07:19:15.619Z	4.6	DAY RANGE	1.09%	ok
2026-05-22T07:19:15.619Z	4.7	CANDLE CHECK	NEW candle — processing	ok
2026-05-22T07:19:15.619Z	4.8	OSC — 10C CLOSE HI	1.0200	info
2026-05-22T07:19:15.619Z	4.9	OSC — 10C CLOSE LO	1.0110	info
2026-05-22T07:19:15.619Z	4.10	OSC — 10C RANGE	0.00900 (max: 0.00300)	bad
2026-05-22T07:19:15.620Z	4.11	OSC — CLUSTER 5C	NO cluster within 2tk	warn
2026-05-22T07:19:15.620Z	4.12	OSC RESULT	NOT DETECTED	muted
2026-05-22T07:19:15.620Z	4.13	STATE inOsc	false	muted
2026-05-22T07:19:15.620Z	4.14	STATE oscBreakCount	0	muted
2026-05-22T07:19:15.620Z	4.15	STATE openLong	none	muted
2026-05-22T07:19:15.620Z	4.16	3C RECENT HIGH	1.0200	info
2026-05-22T07:19:15.620Z	4.17	3C RECENT LOW	1.0140	info
2026-05-22T07:19:15.620Z	4.18	BRANCH	D — flat, no oscillation, watching	muted
2026-05-22T07:19:25.293Z	5.1	POLL START	fetching 25 candles...	muted
2026-05-22T07:19:25.661Z	5.2	CANDLES FETCHED	25 candles ok	ok
2026-05-22T07:19:25.661Z	5.3	LAST CANDLE TS	02:19 EDT	info
2026-05-22T07:19:25.661Z	5.4	LAST CLOSE	1.0190	info
2026-05-22T07:19:25.661Z	5.5	TICK SIZE	0.00100	info
2026-05-22T07:19:25.661Z	5.6	DAY RANGE	1.09%	ok
2026-05-22T07:19:25.661Z	5.7	CANDLE CHECK	SAME CANDLE — no processing	muted
2026-05-22T07:19:35.293Z	6.1	POLL START	fetching 25 candles...	muted
2026-05-22T07:19:35.609Z	6.2	CANDLES FETCHED	25 candles ok	ok
2026-05-22T07:19:35.609Z	6.3	LAST CANDLE TS	02:19 EDT	info
2026-05-22T07:19:35.609Z	6.4	LAST CLOSE	1.0180	info
2026-05-22T07:19:35.609Z	6.5	TICK SIZE	0.00100	info
2026-05-22T07:19:35.609Z	6.6	DAY RANGE	1.09%	ok
2026-05-22T07:19:35.609Z	6.7	CANDLE CHECK	SAME CANDLE — no processing	muted
2026-05-22T07:19:45.294Z	7.1	POLL START	fetching 25 candles...	muted
2026-05-22T07:19:45.891Z	7.2	CANDLES FETCHED	25 candles ok	ok
2026-05-22T07:19:45.891Z	7.3	LAST CANDLE TS	02:19 EDT	info
2026-05-22T07:19:45.891Z	7.4	LAST CLOSE	1.0190	info
2026-05-22T07:19:45.891Z	7.5	TICK SIZE	0.00100	info
2026-05-22T07:19:45.891Z	7.6	DAY RANGE	1.09%	ok
2026-05-22T07:19:45.891Z	7.7	CANDLE CHECK	SAME CANDLE — no processing	muted
2026-05-22T07:19:55.294Z	8.1	POLL START	fetching 25 candles...	muted
2026-05-22T07:19:55.885Z	8.2	CANDLES FETCHED	25 candles ok	ok
2026-05-22T07:19:55.885Z	8.3	LAST CANDLE TS	02:19 EDT	info
2026-05-22T07:19:55.885Z	8.4	LAST CLOSE	1.0180	info
2026-05-22T07:19:55.885Z	8.5	TICK SIZE	0.00100	info
2026-05-22T07:19:55.885Z	8.6	DAY RANGE	1.09%	ok
2026-05-22T07:19:55.885Z	8.7	CANDLE CHECK	SAME CANDLE — no processing	muted
2026-05-22T07:20:05.295Z	9.1	POLL START	fetching 25 candles...	muted
2026-05-22T07:20:05.957Z	9.2	CANDLES FETCHED	24 candles ok	ok
2026-05-22T07:20:05.957Z	9.3	LAST CANDLE TS	02:19 EDT	info
2026-05-22T07:20:05.957Z	9.4	LAST CLOSE	1.0190	info
2026-05-22T07:20:05.957Z	9.5	TICK SIZE	0.00100	info
2026-05-22T07:20:05.957Z	9.6	DAY RANGE	1.09%	ok
2026-05-22T07:20:05.958Z	9.7	CANDLE CHECK	SAME CANDLE — no processing	muted
