WallTime,PollStep,Label,Value,Status
2026-05-29T22:28:52.157Z,8.1,"POLL START","fetching 25 candles [HL]",muted
2026-05-29T22:28:52.560Z,8.2,"CANDLES","25 in window · fetched 25",ok
2026-05-29T22:28:52.561Z,8.3,"LAST CLOSE","1.3192",info
2026-05-29T22:28:52.561Z,8.9,"ZW PROGRESS","L=1.3192 [L] L=1 H=0",muted
2026-05-29T22:29:05.265Z,12.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:29:05.739Z,12.2,"CANDLES","26 in window · fetched 4",ok
2026-05-29T22:29:05.740Z,12.3,"LAST CLOSE","1.3193",info
2026-05-29T22:29:05.740Z,12.9,"ZW PROGRESS","L=1.3192 [LL] L=2 H=0",muted
2026-05-29T22:29:12.678Z,16.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:29:13.122Z,16.2,"CANDLES","26 in window · fetched 4",ok
2026-05-29T22:29:13.122Z,16.3,"LAST CLOSE","1.3193",info
2026-05-29T22:29:13.122Z,16.9,"ZW PROGRESS","L=1.3192 [LLL] L=3 H=0",muted
2026-05-29T22:29:25.745Z,20.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:29:26.137Z,20.2,"CANDLES","26 in window · fetched 4",ok
2026-05-29T22:29:26.137Z,20.3,"LAST CLOSE","1.3189",info
2026-05-29T22:29:26.137Z,20.RESET,"BAND RESET","price broke below zone anchor",bad
2026-05-29T22:29:26.138Z,20.9,"ZW PROGRESS","L=1.3189 [L] L=1 H=0",muted
2026-05-29T22:29:33.122Z,24.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:29:33.601Z,24.2,"CANDLES","26 in window · fetched 4",ok
2026-05-29T22:29:33.601Z,24.3,"LAST CLOSE","1.3189",info
2026-05-29T22:29:33.602Z,24.9,"ZW PROGRESS","L=1.3189 [LL] L=2 H=0",muted
2026-05-29T22:29:46.148Z,28.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:29:46.578Z,28.2,"CANDLES","26 in window · fetched 4",ok
2026-05-29T22:29:46.578Z,28.3,"LAST CLOSE","1.3190",info
2026-05-29T22:29:46.579Z,28.9,"ZW PROGRESS","L=1.3189 H=1.3190 [LLH] L=2 H=1",muted
2026-05-29T22:29:53.611Z,32.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:29:54.155Z,32.2,"CANDLES","26 in window · fetched 4",ok
2026-05-29T22:29:54.155Z,32.3,"LAST CLOSE","1.3189",info
2026-05-29T22:29:54.156Z,32.9,"ZW PROGRESS","L=1.3189 H=1.3190 [LLHL] L=3 H=1",warn
2026-05-29T22:29:54.156Z,32.10,"BAND CONFIRMED","1.3189 – 1.3190",ok
2026-05-29T22:29:54.157Z,32.ARM,"LONG ARMED","E:1.3189 TP:1.3240 SS:1.3138 SL:1.3086",ok
2026-05-29T22:29:59.171Z,36.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:29:59.591Z,36.2,"CANDLES","26 in window · fetched 4",ok
2026-05-29T22:29:59.592Z,36.3,"LAST CLOSE","1.3189",info
2026-05-29T22:29:59.592Z,36.11,"LONG FILL","fillLow=1.3189 vs E=1.3189",ok
2026-05-29T22:29:59.592Z,36.12,"LONG FILLED","@1.3189",ok
2026-05-29T22:29:59.593Z,36.13,"LONG MONITOR","close=1.3189 unrPnl=+$0.00",ok
2026-05-29T22:29:59.593Z,36.14,"LONG HOLDING","unrPnl=+$0.00",info
2026-05-29T22:30:06.593Z,40.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:07.034Z,40.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:07.034Z,40.3,"LAST CLOSE","1.3193",info
2026-05-29T22:30:07.035Z,40.13,"LONG MONITOR","close=1.3193 unrPnl=+$151.64",ok
2026-05-29T22:30:07.035Z,40.14,"LONG HOLDING","unrPnl=+$151.64",warn
2026-05-29T22:30:10.037Z,44.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:10.531Z,44.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:10.531Z,44.3,"LAST CLOSE","1.3193",info
2026-05-29T22:30:10.532Z,44.13,"LONG MONITOR","close=1.3193 unrPnl=+$151.64",ok
2026-05-29T22:30:10.532Z,44.14,"LONG HOLDING","unrPnl=+$151.64",warn
2026-05-29T22:30:12.050Z,48.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:12.481Z,48.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:12.482Z,48.3,"LAST CLOSE","1.3193",info
2026-05-29T22:30:12.482Z,48.13,"LONG MONITOR","close=1.3193 unrPnl=+$151.64",ok
2026-05-29T22:30:12.482Z,48.14,"LONG HOLDING","unrPnl=+$151.64",warn
2026-05-29T22:30:15.549Z,52.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:15.963Z,52.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:15.963Z,52.3,"LAST CLOSE","1.3193",info
2026-05-29T22:30:15.963Z,52.13,"LONG MONITOR","close=1.3193 unrPnl=+$151.64",ok
2026-05-29T22:30:15.964Z,52.14,"LONG HOLDING","unrPnl=+$151.64",warn
2026-05-29T22:30:17.500Z,56.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:17.927Z,56.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:17.928Z,56.3,"LAST CLOSE","1.3192",info
2026-05-29T22:30:17.928Z,56.13,"LONG MONITOR","close=1.3192 unrPnl=+$113.73",ok
2026-05-29T22:30:17.928Z,56.14,"LONG HOLDING","unrPnl=+$113.73",warn
2026-05-29T22:30:20.982Z,60.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:21.393Z,60.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:21.394Z,60.3,"LAST CLOSE","1.3192",info
2026-05-29T22:30:21.394Z,60.13,"LONG MONITOR","close=1.3192 unrPnl=+$113.73",ok
2026-05-29T22:30:21.394Z,60.14,"LONG HOLDING","unrPnl=+$113.73",warn
2026-05-29T22:30:22.946Z,64.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:23.341Z,64.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:23.341Z,64.3,"LAST CLOSE","1.3192",info
2026-05-29T22:30:23.342Z,64.13,"LONG MONITOR","close=1.3192 unrPnl=+$113.73",ok
2026-05-29T22:30:23.342Z,64.14,"LONG HOLDING","unrPnl=+$113.73",warn
2026-05-29T22:30:26.411Z,68.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:26.816Z,68.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:26.816Z,68.3,"LAST CLOSE","1.3194",info
2026-05-29T22:30:26.817Z,68.13,"LONG MONITOR","close=1.3194 unrPnl=+$189.55",ok
2026-05-29T22:30:26.817Z,68.14,"LONG HOLDING","unrPnl=+$189.55",warn
2026-05-29T22:30:28.360Z,72.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:28.766Z,72.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:28.767Z,72.3,"LAST CLOSE","1.3194",info
2026-05-29T22:30:28.767Z,72.13,"LONG MONITOR","close=1.3194 unrPnl=+$189.55",ok
2026-05-29T22:30:28.768Z,72.14,"LONG HOLDING","unrPnl=+$189.55",warn
2026-05-29T22:30:31.838Z,76.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:32.242Z,76.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:32.243Z,76.3,"LAST CLOSE","1.3194",info
2026-05-29T22:30:32.243Z,76.13,"LONG MONITOR","close=1.3194 unrPnl=+$189.55",ok
2026-05-29T22:30:32.243Z,76.14,"LONG HOLDING","unrPnl=+$189.55",warn
2026-05-29T22:30:33.789Z,80.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:34.193Z,80.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:34.194Z,80.3,"LAST CLOSE","1.3194",info
2026-05-29T22:30:34.194Z,80.13,"LONG MONITOR","close=1.3194 unrPnl=+$189.55",ok
2026-05-29T22:30:34.195Z,80.14,"LONG HOLDING","unrPnl=+$189.55",warn
2026-05-29T22:30:37.257Z,84.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:37.688Z,84.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:37.689Z,84.3,"LAST CLOSE","1.3194",info
2026-05-29T22:30:37.689Z,84.13,"LONG MONITOR","close=1.3194 unrPnl=+$189.55",ok
2026-05-29T22:30:37.689Z,84.14,"LONG HOLDING","unrPnl=+$189.55",warn
2026-05-29T22:30:39.211Z,88.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:39.920Z,88.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:39.921Z,88.3,"LAST CLOSE","1.3194",info
2026-05-29T22:30:39.922Z,88.13,"LONG MONITOR","close=1.3194 unrPnl=+$189.55",ok
2026-05-29T22:30:39.922Z,88.14,"LONG HOLDING","unrPnl=+$189.55",warn
2026-05-29T22:30:42.707Z,92.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:43.060Z,92.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:43.060Z,92.3,"LAST CLOSE","1.3194",info
2026-05-29T22:30:43.061Z,92.13,"LONG MONITOR","close=1.3194 unrPnl=+$189.55",ok
2026-05-29T22:30:43.061Z,92.14,"LONG HOLDING","unrPnl=+$189.55",warn
2026-05-29T22:30:44.941Z,96.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:45.353Z,96.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:45.354Z,96.3,"LAST CLOSE","1.3194",info
2026-05-29T22:30:45.354Z,96.13,"LONG MONITOR","close=1.3194 unrPnl=+$189.55",ok
2026-05-29T22:30:45.354Z,96.14,"LONG HOLDING","unrPnl=+$189.55",warn
2026-05-29T22:30:48.084Z,100.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:48.404Z,100.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:48.405Z,100.3,"LAST CLOSE","1.3194",info
2026-05-29T22:30:48.406Z,100.13,"LONG MONITOR","close=1.3194 unrPnl=+$189.55",ok
2026-05-29T22:30:48.406Z,100.14,"LONG HOLDING","unrPnl=+$189.55",warn
2026-05-29T22:30:50.671Z,104.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:51.085Z,104.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:51.086Z,104.3,"LAST CLOSE","1.3194",info
2026-05-29T22:30:51.086Z,104.13,"LONG MONITOR","close=1.3194 unrPnl=+$189.55",ok
2026-05-29T22:30:51.086Z,104.14,"LONG HOLDING","unrPnl=+$189.55",warn
2026-05-29T22:30:53.435Z,108.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:53.854Z,108.2,"CANDLES","27 in window · fetched 4",ok
2026-05-29T22:30:53.854Z,108.3,"LAST CLOSE","1.3197",info
2026-05-29T22:30:53.855Z,108.13,"LONG MONITOR","close=1.3197 unrPnl=+$303.28",ok
2026-05-29T22:30:53.855Z,108.14,"LONG HOLDING","unrPnl=+$303.28",warn
2026-05-29T22:30:56.106Z,112.1,"POLL START","fetching 4 candles [HL]",muted
2026-05-29T22:30:56.593Z,112.2,"CANDLES","27 in window · fetched 4",ok
